Player,Opp,PassYds,PassTD,Int,RushYds,RushTD,Rec,RecYds,RecTD,RetTD,FumTD,TwoPt,Lost,Points,Week,Name,_position,_team
Michael WilsonWR - ARI,@HOU,0.0,0,0,0.29,0.0,2.57,30.4,0.23,0.0,0,0,0.0,7.02,15,Michael Wilson,WR,ARI
Quentin JohnstonWR - LACQView News,@KC,0.0,0,0,0.47,0.0,2.44,32.57,0.21,0.0,0,0,0.05,6.9,15,Quentin Johnston,WR,LACQ
Dyami BrownWR - JAXView News,NYJ,0.0,0,0,0.41,0.0,2.39,32.42,0.17,0.0,0,0,0.0,6.69,15,Dyami Brown,WR,JAX
Christian WatsonWR - GBPUP,@DEN,0.0,0,0,0.67,0.0,1.89,30.56,0.27,0.0,0,0,0.0,6.63,15,Christian WatsonWR - G,,BPUP
Cedric TillmanWR - CLEView News,@CHI,0.0,0,0,0.3,0.0,2.38,31.31,0.18,0.0,0,0,0.0,6.62,15,Cedric Tillman,WR,CLE
Darius SlaytonWR - NYGView News,WAS,0.0,0,0,0.0,0.0,2.16,32.04,0.18,0.0,0,0,0.0,6.44,15,Darius Slayton,WR,NYG
Romeo DoubsWR - GBQ,@DEN,0.0,0,0,0.0,0.0,2.29,28.66,0.23,0.0,0,0,0.06,6.42,15,Romeo Doubs,WR,GBQ
Jordan WhittingtonWR - LAR,DET,0.0,0,0,1.69,0.0,2.45,26.83,0.18,0.0,0,0,0.0,6.38,15,Jordan Whittington,WR,LAR
Jalen CokerWR - CARQ,@NO,0.0,0,0,0.47,0.0,2.3,28.92,0.18,0.0,0,0,0.0,6.32,15,Jalen Coker,WR,CARQ
Jaylin NoelWR - HOU,ARI,0.0,0,0,1.8,0.0,2.08,24.22,0.21,0.0,0,0,0.0,5.94,15,Jaylin Noel,WR,HOU
Dontayvion WicksWR - GBQ,@DEN,0.0,0,0,0.0,0.0,2.15,27.12,0.17,0.0,0,0,0.0,5.88,15,Dontayvion Wicks,WR,GBQ
Calvin Austin IIIWR - PITQ,MIA,0.0,0,0,0.93,0.0,2.31,26.43,0.13,0.0,0,0,0.0,5.83,15,Calvin Austin III,WR,PITQ
Tyler LockettWR - TEN,@SF,0.0,0,0,0.0,0.0,2.27,24.81,0.18,0.0,0,0,0.0,5.83,15,Tyler Lockett,WR,TEN
DeAndre HopkinsWR - BAL,@CIN,0.0,0,0,0.0,0.0,2.13,25.42,0.18,0.0,0,0,0.0,5.75,15,DeAndre Hopkins,WR,BAL
Jalen RoyalsWR - KC,LAC,0.0,0,0,0.0,0.0,2.13,25.07,0.18,0.0,0,0,0.0,5.72,15,Jalen Royals,WR,KC
Xavier LegetteWR - CAR,@NO,0.0,0,0,1.07,0.0,2.02,25.57,0.18,0.0,0,0,0.06,5.64,15,Xavier Legette,WR,CAR
Adonai MitchellWR - INDView News,@SEA,0.0,0,0,1.07,0.0,1.78,25.86,0.18,0.0,0,0,0.0,5.55,15,Adonai Mitchell,WR,IND
Marquez Valdes-ScantlingWR - SEA,IND,0.0,0,0,0.0,0.0,1.76,27.02,0.18,0.0,0,0,0.0,5.54,15,Marquez Valdes-Scantling,WR,SEA
Kayshon BoutteWR - NE,BUF,0.0,0,0,0.0,0.0,1.87,24.98,0.18,0.0,0,0,0.0,5.45,15,Kayshon Boutte,WR,NE
Tutu AtwellWR - LAR,DET,0.0,0,0,1.07,0.0,1.95,25.16,0.13,0.0,0,0,0.0,5.35,15,Tutu Atwell,WR,LAR
Allen LazardWR - NYJQ,@JAX,0.0,0,0,0.0,0.0,1.86,23.85,0.17,0.0,0,0,0.0,5.27,15,Allen Lazard,WR,NYJQ
KaVontae TurpinWR - DAL,MIN,0.0,0,0,4.62,0.06,1.5,19.32,0.12,0.06,0,0,0.06,5.21,15,KaVontae Turpin,WR,DAL
Jalen NailorWR - MINQView News,@DAL,0.0,0,0,1.05,0.0,1.75,22.34,0.18,0.0,0,0,0.0,5.17,15,Jalen Nailor,WR,MINQ
Curtis SamuelWR - BUFQ,@NE,0.0,0,0,2.23,0.0,1.86,19.04,0.19,0.0,0,0,0.0,5.13,15,Curtis Samuel,WR,BUFQ
Malachi CorleyWR - NYJ,@JAX,0.0,0,0,3.0,0.0,2.06,20.24,0.12,0.0,0,0,0.0,5.1,15,Malachi Corley,WR,NYJ
Troy FranklinWR - DENView News,GB,0.0,0,0,0.24,0.0,1.66,23.02,0.18,0.0,0,0,0.0,5.07,15,Troy Franklin,WR,DEN
Diontae JohnsonWR - CLE,@CHI,0.0,0,0,0.0,0.0,2.07,22.46,0.12,0.0,0,0,0.06,4.92,15,Diontae Johnson,WR,CLE
Malik WashingtonWR - MIA,@PIT,0.0,0,0,1.06,0.0,1.88,19.31,0.12,0.06,0,0,0.06,4.88,15,Malik Washington,WR,MIA
Brandin CooksWR - NO,CAR,0.0,0,0,0.36,0.0,1.79,23.25,0.12,0.0,0,0,0.0,4.87,15,Brandin Cooks,WR,NO
Jalen TolbertWR - DAL,MIN,0.0,0,0,0.0,0.0,1.8,21.92,0.12,0.0,0,0,0.0,4.71,15,Jalen Tolbert,WR,DAL
Nick Westbrook-IkhineWR - MIA,@PIT,0.0,0,0,0.0,0.0,1.53,20.6,0.18,0.0,0,0,0.0,4.67,15,Nick Westbrook-Ikhine,WR,MIA
Tory HortonWR - SEAQ,IND,0.0,0,0,0.0,0.0,1.73,21.39,0.12,0.0,0,0,0.0,4.59,15,Tory Horton,WR,SEAQ
Greg DortchWR - ARI,@HOU,0.0,0,0,2.17,0.0,1.81,16.45,0.12,0.0,0,0,0.0,4.39,15,Greg Dortch,WR,ARI
Isaac TeSlaaWR - DETView News,@LAR,0.0,0,0,0.0,0.0,1.39,20.75,0.15,0.0,0,0,0.0,4.37,15,Isaac TeSlaa,WR,DET
Robert WoodsWR - PIT,MIA,0.0,0,0,0.0,0.0,1.76,18.84,0.12,0.0,0,0,0.0,4.36,15,Robert Woods,WR,PIT
Devaughn VeleWR - DEN,GB,0.0,0,0,0.18,0.0,1.81,17.85,0.12,0.0,0,0,0.0,4.33,15,Devaughn Vele,WR,DEN
Tre TuckerWR - LV,@PHI,0.0,0,0,2.09,0.0,1.51,18.72,0.12,0.0,0,0,0.0,4.31,15,Tre Tucker,WR,LV
Jermaine BurtonWR - CINQ,BAL,0.0,0,0,0.36,0.0,1.44,20.4,0.12,0.0,0,0,0.0,4.24,15,Jermaine Burton,WR,CINQ
Demarcus RobinsonWR - SF,TEN,0.0,0,0,0.0,0.0,1.48,20.27,0.12,0.0,0,0,0.0,4.23,15,Demarcus Robinson,WR,SF
Elic AyomanorWR - TEN,@SF,0.0,0,0,0.6,0.0,1.56,18.6,0.12,0.0,0,0,0.0,4.2,15,Elic Ayomanor,WR,TEN
Noah BrownWR - WAS,@NYG,0.0,0,0,0.0,0.0,1.52,19.32,0.12,0.0,0,0,0.0,4.17,15,Noah Brown,WR,WAS
Roman WilsonWR - PITView News,MIA,0.0,0,0,0.0,0.0,1.44,19.86,0.12,0.0,0,0,0.0,4.15,15,Roman Wilson,WR,PIT
Tai FeltonWR - MINView News,@DAL,0.0,0,0,0.88,0.0,1.46,18.56,0.12,0.0,0,0,0.0,4.12,15,Tai Felton,WR,MIN
Andrei IosivasWR - CIN,BAL,0.0,0,0,0.0,0.0,1.56,18.24,0.12,0.0,0,0,0.0,4.1,15,Andrei Iosivas,WR,CIN
Chimere DikeWR - TEN,@SF,0.0,0,0,0.7,0.0,1.35,19.26,0.12,0.0,0,0,0.0,4.07,15,Chimere Dike,WR,TEN
Dont'e Thornton Jr.WR - LV,@PHI,0.0,0,0,0.71,0.0,1.36,18.11,0.12,0.0,0,0,0.0,3.96,15,Dont'e Thornton Jr.,WR,LV
Ray-Ray McCloudWR - ATLView News,@TB,0.0,0,0,2.1,0.0,1.46,14.29,0.12,0.0,0,0,0.06,3.7,15,Ray-Ray McCloud,WR,ATL
Olamide ZaccheausWR - CHI,CLE,0.0,0,0,0.18,0.0,1.37,14.13,0.12,0.0,0,0,0.0,3.52,15,Olamide Zaccheaus,WR,CHI
Savion WilliamsWR - GB,@DEN,0.0,0,0,1.19,0.0,1.19,14.37,0.12,0.0,0,0,0.0,3.47,15,Savion Williams,WR,GB
Pat BryantWR - DENView News,GB,0.0,0,0,0.0,0.0,1.14,13.86,0.12,0.0,0,0,0.0,3.25,15,Pat Bryant,WR,DEN
Mack HollinsWR - NE,BUF,0.0,0,0,0.0,0.0,1.05,13.35,0.12,0.0,0,0,0.0,3.11,15,Mack Hollins,WR,NE
Elijah MooreWR - BUF,@NE,0.0,0,0,0.45,0.0,1.13,12.38,0.11,0.0,0,0,0.0,3.07,15,Elijah Moore,WR,BUF
Kendrick BourneWR - NEQView News,BUF,0.0,0,0,3.0,0.0,1.2,13.2,0.0,0.0,0,0,0.0,2.82,15,Kendrick Bourne,WR,NEQ
Luke McCaffreyWR - WAS,@NYG,0.0,0,0,0.39,0.0,1.09,10.19,0.08,0.0,0,0,0.0,2.63,15,Luke McCaffrey,WR,WAS
Arian SmithWR - NYJ,@JAX,0.0,0,0,0.9,0.0,0.9,10.8,0.06,0.0,0,0,0.0,2.43,15,Arian Smith,WR,NYJ
Ja'Marr ChaseWR - CIN,@MIA,0.0,0,0,1.33,0.0,6.52,85.93,0.63,0.0,0,0,0.06,18.91,16,Ja'Marr Chase,WR,CIN
Justin JeffersonWR - MINQ,@NYG,0.0,0,0,0.77,0.0,5.95,85.76,0.47,0.0,0,0,0.06,17.3,16,Justin Jefferson,WR,MINQ
CeeDee LambWR - DAL,LAC,0.0,0,0,4.77,0.06,6.13,72.2,0.47,0.0,0,0,0.06,16.89,16,CeeDee Lamb,WR,DAL
Puka NacuaWR - LAR,@SEA,0.0,0,0,4.41,0.06,5.71,72.82,0.41,0.0,0,0,0.06,16.13,16,Puka Nacua,WR,LAR
Amon-Ra St. BrownWR - DET,PIT,0.0,0,0,0.7,0.0,6.15,71.16,0.47,0.0,0,0,0.06,16.04,16,Amon-Ra St. Brown,WR,DET
Malik NabersWR - NYGQView News,MIN,0.0,0,0,1.99,0.0,5.79,72.56,0.45,0.0,0,0,0.06,15.83,16,Malik Nabers,WR,NYGQ
Nico CollinsWR - HOUView News,LV,0.0,0,0,0.29,0.0,5.09,74.3,0.53,0.0,0,0,0.06,15.61,16,Nico Collins,WR,HOU
Brian Thomas Jr.WR - JAXView News,@DEN,0.0,0,0,1.01,0.0,5.34,72.45,0.45,0.0,0,0,0.06,15.27,16,Brian Thomas Jr.,WR,JAX
Drake LondonWR - ATL,@ARI,0.0,0,0,0.6,0.0,5.38,67.8,0.44,0.0,0,0,0.05,14.76,16,Drake London,WR,ATL
Ladd McConkeyWR - LACView News,@DAL,0.0,0,0,0.41,0.0,5.36,67.68,0.41,0.0,0,0,0.06,14.51,16,Ladd McConkey,WR,LAC
Tyreek HillWR - MIAQ,CIN,0.0,0,0,1.88,0.0,5.09,66.48,0.43,0.0,0,0,0.05,14.41,16,Tyreek Hill,WR,MIAQ
A.J. BrownWR - PHIQ,@WAS,0.0,0,0,0.0,0.0,4.73,69.07,0.39,0.0,0,0,0.06,13.86,16,A.J. Brown,WR,PHIQ
Garrett WilsonWR - NYJView News,@NO,0.0,0,0,2.14,0.0,5.03,63.73,0.35,0.0,0,0,0.06,13.6,16,Garrett Wilson,WR,NYJ
Terry McLaurinWR - WAS,PHI,0.0,0,0,0.35,0.0,4.67,65.39,0.41,0.0,0,0,0.06,13.58,16,Terry McLaurin,WR,WAS
Mike EvansWR - TB,@CAR,0.0,0,0,0.0,0.0,4.28,61.14,0.53,0.0,0,0,0.06,13.45,16,Mike Evans,WR,TB
DJ MooreWR - CHI,GB,0.0,0,0,2.83,0.0,4.92,60.18,0.37,0.0,0,0,0.06,13.32,16,DJ Moore,WR,CHI
Rashee RiceWR - KC,@TEN,0.0,0,0,0.7,0.0,4.93,55.49,0.45,0.0,0,0,0.06,13.13,16,Rashee Rice,WR,KC
Tee HigginsWR - CIN,@MIA,0.0,0,0,0.0,0.0,4.59,59.19,0.45,0.0,0,0,0.06,13.09,16,Tee Higgins,WR,CIN
Jaxon Smith-NjigbaWR - SEA,LAR,0.0,0,0,1.7,0.0,5.16,56.95,0.35,0.0,0,0,0.06,13.01,16,Jaxon Smith-Njigba,WR,SEA
Tetairoa McMillanWR - CARView News,TB,0.0,0,0,1.59,0.0,4.6,56.83,0.41,0.0,0,0,0.06,12.78,16,Tetairoa McMillan,WR,CAR
Travis HunterWR - JAXQView News,@DEN,0.0,0,0,1.81,0.0,4.26,57.53,0.35,0.0,0,0,0.0,12.29,16,Travis Hunter,WR,JAXQ
Xavier WorthyWR - KC,@TEN,0.0,0,0,5.45,0.06,4.03,49.75,0.41,0.0,0,0,0.06,12.25,16,Xavier Worthy,WR,KC
Marvin Harrison Jr.WR - ARI,ATL,0.0,0,0,0.84,0.0,4.18,58.13,0.37,0.0,0,0,0.05,12.2,16,Marvin Harrison Jr.,WR,ARI
Davante AdamsWR - LAR,@SEA,0.0,0,0,0.0,0.0,4.39,53.91,0.41,0.0,0,0,0.06,12.12,16,Davante Adams,WR,LAR
Courtland SuttonWR - DEN,JAX,0.0,0,0,0.0,0.0,4.15,55.78,0.41,0.0,0,0,0.06,12.07,16,Courtland Sutton,WR,DEN
Courtland SuttonWR - DEN,JAX,0.0,0,0,0.0,0.0,4.15,55.78,0.41,0.0,0,0,0.06,12.07,16,Courtland Sutton,WR,DEN
DK MetcalfWR - PIT,@DET,0.0,0,0,0.3,0.0,4.03,57.49,0.35,0.0,0,0,0.05,11.81,16,DK Metcalf,WR,PIT
Jameson WilliamsWR - DET,PIT,0.0,0,0,4.19,0.06,3.48,55.59,0.35,0.0,0,0,0.06,11.8,16,Jameson Williams,WR,DET
Jordan AddisonWR - MINSUS,@NYG,0.0,0,0,1.18,0.0,4.18,54.92,0.35,0.0,0,0,0.06,11.77,16,Jordan AddisonWR - MI,,NSUS
George PickensWR - DAL,LAC,0.0,0,0,0.94,0.0,3.94,57.58,0.35,0.0,0,0,0.06,11.77,16,George Pickens,WR,DAL
Calvin RidleyWR - TEN,KC,0.0,0,0,2.72,0.0,4.02,54.87,0.35,0.0,0,0,0.06,11.76,16,Calvin Ridley,WR,TEN
DeVonta SmithWR - PHI,@WAS,0.0,0,0,0.27,0.0,4.44,52.15,0.33,0.0,0,0,0.05,11.56,16,DeVonta Smith,WR,PHI
Chris GodwinWR - TBPUP,@CAR,0.0,0,0,0.3,0.0,4.49,49.13,0.35,0.0,0,0,0.06,11.41,16,Chris GodwinWR - T,,BPUP
Rome OdunzeWR - CHI,GB,0.0,0,0,0.59,0.0,3.97,53.39,0.36,0.0,0,0,0.06,11.41,16,Rome Odunze,WR,CHI
Jerry JeudyWR - CLE,BUF,0.0,0,0,0.29,0.0,4.19,55.14,0.29,0.0,0,0,0.06,11.35,16,Jerry Jeudy,WR,CLE
Zay FlowersWR - BAL,NE,0.0,0,0,2.52,0.0,4.09,53.75,0.29,0.0,0,0,0.06,11.34,16,Zay Flowers,WR,BAL
Brandon AiyukWR - SFPUP,@IND,0.0,0,0,0.0,0.0,3.85,55.13,0.35,0.0,0,0,0.09,11.28,16,Brandon AiyukWR - S,,FPUP
Jauan JenningsWR - SFQ,@IND,0.0,0,0,0.0,0.0,3.97,51.82,0.36,0.0,0,0,0.06,11.19,16,Jauan Jennings,WR,SFQ
Jakobi MeyersWR - LVView News,@HOU,0.82,0,0,0.7,0.0,4.34,50.44,0.29,0.0,0,0,0.06,11.11,16,Jakobi Meyers,WR,LV
Chris OlaveWR - NOView News,NYJ,0.0,0,0,0.3,0.0,3.91,51.02,0.3,0.0,0,0,0.06,10.72,16,Chris Olave,WR,NO
Jaylen WaddleWR - MIA,CIN,0.0,0,0,0.0,0.0,3.88,51.18,0.29,0.0,0,0,0.06,10.62,16,Jaylen Waddle,WR,MIA
Ricky PearsallWR - SFView News,@IND,0.0,0,0,2.25,0.0,3.62,48.13,0.3,0.0,0,0,0.06,10.34,16,Ricky Pearsall,WR,SF
Matthew GoldenWR - GBView News,@CHI,0.0,0,0,1.78,0.0,3.45,47.18,0.32,0.0,0,0,0.0,10.27,16,Matthew Golden,WR,GB
Jayden ReedWR - GBQ,@CHI,0.0,0,0,5.82,0.06,3.41,42.82,0.29,0.0,0,0,0.06,10.25,16,Jayden Reed,WR,GBQ
Khalil ShakirWR - BUFQ,@CLE,0.0,0,0,0.65,0.0,4.24,45.68,0.24,0.0,0,0,0.06,10.19,16,Khalil Shakir,WR,BUFQ
Marvin Mims Jr.WR - DEN,JAX,0.0,0,0,5.03,0.06,3.16,39.51,0.29,0.06,0,0,0.06,9.95,16,Marvin Mims Jr.,WR,DEN
Cooper KuppWR - SEA,LAR,0.0,0,0,0.7,0.0,3.98,42.12,0.29,0.0,0,0,0.06,9.88,16,Cooper Kupp,WR,SEA
Rashid ShaheedWR - NOView News,NYJ,0.0,0,0,2.37,0.0,3.14,44.83,0.28,0.07,0,0,0.06,9.84,16,Rashid Shaheed,WR,NO
Darnell MooneyWR - ATLQ,@ARI,0.0,0,0,0.29,0.0,3.46,47.16,0.29,0.0,0,0,0.06,9.83,16,Darnell Mooney,WR,ATLQ
Deebo Samuel Sr.WR - WAS,PHI,0.0,0,0,6.06,0.05,3.28,41.93,0.25,0.0,0,0,0.05,9.78,16,Deebo Samuel Sr.,WR,WAS
Stefon DiggsWR - NEQ,@BAL,0.0,0,0,0.58,0.0,3.71,41.61,0.32,0.0,0,0,0.05,9.75,16,Stefon Diggs,WR,NEQ
Josh DownsWR - INDQView News,SF,0.0,0,0,0.99,0.0,3.8,44.34,0.23,0.0,0,0,0.06,9.59,16,Josh Downs,WR,INDQ
Christian KirkWR - HOUView News,LV,0.0,0,0,0.66,0.0,3.5,41.02,0.29,0.0,0,0,0.07,9.27,16,Christian Kirk,WR,HOU
Michael PittmanWR - INDView News,SF,0.0,0,0,0.29,0.0,3.63,42.36,0.23,0.0,0,0,0.06,9.16,16,Michael Pittman,WR,IND
Luther Burden IIIWR - CHI,GB,0.0,0,0,3.16,0.07,3.16,37.6,0.27,0.0,0,0,0.07,9.14,16,Luther Burden III,WR,CHI
Jayden HigginsWR - HOUView News,LV,0.0,0,0,0.33,0.0,3.13,41.59,0.27,0.0,0,0,0.0,8.94,16,Jayden Higgins,WR,HOU
Keon ColemanWR - BUF,@CLE,0.0,0,0,0.33,0.0,2.98,40.77,0.28,0.0,0,0,0.06,8.65,16,Keon Coleman,WR,BUF
Rashod BatemanWR - BAL,NE,0.0,0,0,0.0,0.0,2.6,40.17,0.3,0.0,0,0,0.0,8.42,16,Rashod Bateman,WR,BAL
Adam ThielenWR - CAR,TB,0.0,0,0,0.3,0.0,3.32,36.68,0.24,0.0,0,0,0.06,8.34,16,Adam Thielen,WR,CAR
Jack BechWR - LV,@HOU,0.0,0,0,0.0,0.0,3.13,36.66,0.24,0.0,0,0,0.0,8.24,16,Jack Bech,WR,LV
Josh PalmerWR - BUF,@CLE,0.0,0,0,0.0,0.0,2.69,36.57,0.28,0.0,0,0,0.0,8.03,16,Josh Palmer,WR,BUF
Tre HarrisWR - LACView News,@DAL,0.0,0,0,0.2,0.0,2.86,38.9,0.2,0.0,0,0,0.05,7.87,16,Tre Harris,WR,LAC
Marquise BrownWR - KCQ,@TEN,0.0,0,0,0.0,0.0,2.72,36.24,0.24,0.0,0,0,0.0,7.78,16,Marquise Brown,WR,KCQ
Wan'Dale RobinsonWR - NYGView News,MIN,0.0,0,0,1.0,0.0,3.54,31.76,0.18,0.0,0,0,0.06,7.78,16,Wan'Dale Robinson,WR,NYG
Keenan AllenWR - LAC,@DAL,0.0,0,0,0.37,0.0,3.02,32.98,0.25,0.0,0,0,0.06,7.74,16,Keenan Allen,WR,LAC
Emeka EgbukaWR - TBView News,@CAR,0.0,0,0,0.23,0.0,2.81,36.0,0.23,0.0,0,0,0.06,7.69,16,Emeka Egbuka,WR,TB
Jalen McMillanWR - TBQView News,@CAR,0.0,0,0,1.23,0.0,2.64,34.26,0.23,0.0,0,0,0.06,7.45,16,Jalen McMillan,WR,TBQ
DeMario DouglasWR - NEView News,@BAL,0.0,0,0,1.36,0.0,2.96,32.18,0.18,0.0,0,0,0.0,7.39,16,DeMario Douglas,WR,NE
Kyle WilliamsWR - NEView News,@BAL,0.0,0,0,0.0,0.0,2.38,34.94,0.24,0.0,0,0,0.0,7.31,16,Kyle Williams,WR,NE
Alec PierceWR - INDQView News,SF,0.0,0,0,0.0,0.0,2.17,35.61,0.23,0.0,0,0,0.0,7.11,16,Alec Pierce,WR,INDQ
Michael WilsonWR - ARI,ATL,0.0,0,0,0.29,0.0,2.57,30.4,0.23,0.0,0,0,0.0,7.02,16,Michael Wilson,WR,ARI
Quentin JohnstonWR - LACQView News,@DAL,0.0,0,0,0.47,0.0,2.44,32.57,0.21,0.0,0,0,0.05,6.9,16,Quentin Johnston,WR,LACQ
Dyami BrownWR - JAXView News,@DEN,0.0,0,0,0.41,0.0,2.39,32.42,0.17,0.0,0,0,0.0,6.69,16,Dyami Brown,WR,JAX
Cedric TillmanWR - CLEView News,BUF,0.0,0,0,0.3,0.0,2.38,31.31,0.18,0.0,0,0,0.0,6.62,16,Cedric Tillman,WR,CLE
Darius SlaytonWR - NYGView News,MIN,0.0,0,0,0.0,0.0,2.16,32.04,0.18,0.0,0,0,0.0,6.44,16,Darius Slayton,WR,NYG
Romeo DoubsWR - GBQ,@CHI,0.0,0,0,0.0,0.0,2.29,28.66,0.23,0.0,0,0,0.06,6.42,16,Romeo Doubs,WR,GBQ
Jordan WhittingtonWR - LAR,@SEA,0.0,0,0,1.69,0.0,2.45,26.83,0.18,0.0,0,0,0.0,6.38,16,Jordan Whittington,WR,LAR
Jalen CokerWR - CARQ,TB,0.0,0,0,0.47,0.0,2.3,28.92,0.18,0.0,0,0,0.0,6.32,16,Jalen Coker,WR,CARQ
Christian WatsonWR - GBPUP,@CHI,0.0,0,0,0.0,0.0,1.94,29.17,0.19,0.0,0,0,0.0,6.0,16,Christian WatsonWR - G,,BPUP
Jaylin NoelWR - HOU,LV,0.0,0,0,1.8,0.0,2.08,24.22,0.21,0.0,0,0,0.0,5.94,16,Jaylin Noel,WR,HOU
Dontayvion WicksWR - GBQ,@CHI,0.0,0,0,0.0,0.0,2.15,27.12,0.17,0.0,0,0,0.0,5.88,16,Dontayvion Wicks,WR,GBQ
Calvin Austin IIIWR - PITQ,@DET,0.0,0,0,0.93,0.0,2.31,26.43,0.13,0.0,0,0,0.0,5.83,16,Calvin Austin III,WR,PITQ
Tyler LockettWR - TEN,KC,0.0,0,0,0.0,0.0,2.27,24.81,0.18,0.0,0,0,0.0,5.83,16,Tyler Lockett,WR,TEN
DeAndre HopkinsWR - BAL,NE,0.0,0,0,0.0,0.0,2.13,25.42,0.18,0.0,0,0,0.0,5.75,16,DeAndre Hopkins,WR,BAL
Jalen RoyalsWR - KC,@TEN,0.0,0,0,0.0,0.0,2.13,25.07,0.18,0.0,0,0,0.0,5.72,16,Jalen Royals,WR,KC
Xavier LegetteWR - CAR,TB,0.0,0,0,1.07,0.0,2.02,25.57,0.18,0.0,0,0,0.06,5.64,16,Xavier Legette,WR,CAR
Adonai MitchellWR - INDView News,SF,0.0,0,0,1.07,0.0,1.78,25.86,0.18,0.0,0,0,0.0,5.55,16,Adonai Mitchell,WR,IND
Marquez Valdes-ScantlingWR - SEA,LAR,0.0,0,0,0.0,0.0,1.76,27.02,0.18,0.0,0,0,0.0,5.54,16,Marquez Valdes-Scantling,WR,SEA
Kayshon BoutteWR - NE,@BAL,0.0,0,0,0.0,0.0,1.87,24.98,0.18,0.0,0,0,0.0,5.45,16,Kayshon Boutte,WR,NE
Tutu AtwellWR - LAR,@SEA,0.0,0,0,1.07,0.0,1.95,25.16,0.13,0.0,0,0,0.0,5.35,16,Tutu Atwell,WR,LAR
Allen LazardWR - NYJQ,@NO,0.0,0,0,0.0,0.0,1.86,23.85,0.17,0.0,0,0,0.0,5.27,16,Allen Lazard,WR,NYJQ
KaVontae TurpinWR - DAL,LAC,0.0,0,0,4.62,0.06,1.5,19.32,0.12,0.06,0,0,0.06,5.21,16,KaVontae Turpin,WR,DAL
Jalen NailorWR - MINQView News,@NYG,0.0,0,0,1.05,0.0,1.75,22.34,0.18,0.0,0,0,0.0,5.17,16,Jalen Nailor,WR,MINQ
Curtis SamuelWR - BUFQ,@CLE,0.0,0,0,2.23,0.0,1.86,19.04,0.19,0.0,0,0,0.0,5.13,16,Curtis Samuel,WR,BUFQ
Malachi CorleyWR - NYJ,@NO,0.0,0,0,3.0,0.0,2.06,20.24,0.12,0.0,0,0,0.0,5.1,16,Malachi Corley,WR,NYJ
Troy FranklinWR - DENView News,JAX,0.0,0,0,0.24,0.0,1.66,23.02,0.18,0.0,0,0,0.0,5.07,16,Troy Franklin,WR,DEN
Diontae JohnsonWR - CLE,BUF,0.0,0,0,0.0,0.0,2.07,22.46,0.12,0.0,0,0,0.06,4.92,16,Diontae Johnson,WR,CLE
Malik WashingtonWR - MIA,CIN,0.0,0,0,1.06,0.0,1.88,19.31,0.12,0.06,0,0,0.06,4.88,16,Malik Washington,WR,MIA
Brandin CooksWR - NO,NYJ,0.0,0,0,0.36,0.0,1.79,23.25,0.12,0.0,0,0,0.0,4.87,16,Brandin Cooks,WR,NO
Jalen TolbertWR - DAL,LAC,0.0,0,0,0.0,0.0,1.8,21.92,0.12,0.0,0,0,0.0,4.71,16,Jalen Tolbert,WR,DAL
Nick Westbrook-IkhineWR - MIA,CIN,0.0,0,0,0.0,0.0,1.53,20.6,0.18,0.0,0,0,0.0,4.67,16,Nick Westbrook-Ikhine,WR,MIA
Tory HortonWR - SEAQ,LAR,0.0,0,0,0.0,0.0,1.73,21.39,0.12,0.0,0,0,0.0,4.59,16,Tory Horton,WR,SEAQ
Greg DortchWR - ARI,ATL,0.0,0,0,2.17,0.0,1.81,16.45,0.12,0.0,0,0,0.0,4.39,16,Greg Dortch,WR,ARI
Isaac TeSlaaWR - DETView News,PIT,0.0,0,0,0.0,0.0,1.39,20.75,0.15,0.0,0,0,0.0,4.37,16,Isaac TeSlaa,WR,DET
Robert WoodsWR - PIT,@DET,0.0,0,0,0.0,0.0,1.76,18.84,0.12,0.0,0,0,0.0,4.36,16,Robert Woods,WR,PIT
Devaughn VeleWR - DEN,JAX,0.0,0,0,0.18,0.0,1.81,17.85,0.12,0.0,0,0,0.0,4.33,16,Devaughn Vele,WR,DEN
Tre TuckerWR - LV,@HOU,0.0,0,0,2.09,0.0,1.51,18.72,0.12,0.0,0,0,0.0,4.31,16,Tre Tucker,WR,LV
Jermaine BurtonWR - CINQ,@MIA,0.0,0,0,0.36,0.0,1.44,20.4,0.12,0.0,0,0,0.0,4.24,16,Jermaine Burton,WR,CINQ
Demarcus RobinsonWR - SF,@IND,0.0,0,0,0.0,0.0,1.48,20.27,0.12,0.0,0,0,0.0,4.23,16,Demarcus Robinson,WR,SF
Elic AyomanorWR - TEN,KC,0.0,0,0,0.6,0.0,1.56,18.6,0.12,0.0,0,0,0.0,4.2,16,Elic Ayomanor,WR,TEN
Noah BrownWR - WAS,PHI,0.0,0,0,0.0,0.0,1.52,19.32,0.12,0.0,0,0,0.0,4.17,16,Noah Brown,WR,WAS
Roman WilsonWR - PITView News,@DET,0.0,0,0,0.0,0.0,1.44,19.86,0.12,0.0,0,0,0.0,4.15,16,Roman Wilson,WR,PIT
Tai FeltonWR - MINView News,@NYG,0.0,0,0,0.88,0.0,1.46,18.56,0.12,0.0,0,0,0.0,4.12,16,Tai Felton,WR,MIN
Andrei IosivasWR - CIN,@MIA,0.0,0,0,0.0,0.0,1.56,18.24,0.12,0.0,0,0,0.0,4.1,16,Andrei Iosivas,WR,CIN
